sample,current_A,voltage_min_V,voltage_mean_V,voltage_max_V,voltage_spread_mV,temperature_min_C,temperature_mean_C,temperature_max_C,consistency_proxy_percent,soc_mean_percent,soc_min_percent,soc_max_percent
176,118.80005,3.2340002,3.235875125,3.2370002,3.0000000000001137,30.0,30.625,31.0,99.35666466666667,9.259958937764168,8.774980902671814,9.95284914970398
177,124.30005,3.236,3.2377501250000007,3.239,2.9999999999996696,30.0,30.625,31.0,99.35666333333333,9.259958937764168,8.774980902671814,9.95284914970398
178,114.90015,3.2380002,3.2395001500000005,3.2400002,1.9999999999997797,30.0,30.75,31.0,99.35666333333333,9.259958937764168,8.774980902671814,9.95284914970398
179,117.5,3.2370002,3.2391251500000005,3.2400002,2.9999999999996696,30.0,30.75,31.0,99.35999666666667,9.259958937764168,8.774980902671814,9.95284914970398
180,109.19995,3.2400002,3.24162515,3.2430003,3.00009999999995,30.0,30.625,31.0,99.356664,9.259958937764168,8.774980902671814,9.95284914970398
181,108.1001,3.2400002,3.2421252,3.2430003,3.00009999999995,30.0,30.75,31.0,99.35333066666666,9.259958937764168,8.774980902671814,9.95284914970398
182,106.0,3.239,3.2410001375000004,3.2430003,4.000299999999957,30.0,30.75,31.0,99.35666366666668,9.259958937764168,8.774980902671814,9.95284914970398
183,102.1001,3.239,3.241000075,3.242,3.0000000000001137,30.0,30.75,31.0,99.35999766666667,9.259958937764168,8.774980902671814,9.95284914970398
184,125.0,3.239,3.24012515,3.2410002,2.0002000000003406,30.0,30.625,31.0,99.36333166666668,9.259958937764168,8.774980902671814,9.95284914970398
185,118.1001,3.2350001,3.2371251625,3.2380002,3.00009999999995,30.0,30.625,31.0,99.36666433333333,9.259958937764168,8.774980902671814,9.95284914970398
186,109.40015,3.2380002,3.2392502000000003,3.2400002,1.9999999999997797,30.0,30.625,31.0,99.363331,9.259958937764168,8.774980902671814,9.95284914970398
187,103.40015,3.2370002,3.2390001750000006,3.2400002,2.9999999999996696,30.0,30.625,31.0,99.363331,9.259958937764168,8.774980902671814,9.95284914970398
188,101.80005,3.2340002,3.2362501375000003,3.2380002,4.0000000000000036,30.0,30.625,31.0,99.36333133333333,9.259958937764168,8.774980902671814,9.95284914970398
189,106.80005,3.2410002,3.2421251625000007,3.2430003,2.000099999999616,30.0,30.5,31.0,99.36333133333333,9.259958937764168,8.774980902671814,9.95284914970398
190,97.19995,3.2400002,3.2410001250000002,3.242,1.999800000000107,30.0,30.5,31.0,99.36666666666669,8.868864364922047,8.42854529619217,9.505338966846466
191,96.40015,3.2440002,3.2448751124999995,3.246,1.999800000000107,30.0,30.625,31.0,99.37000066666666,8.868864364922047,8.42854529619217,9.505338966846466
192,107.19995,3.242,3.24300015,3.2440002,2.0001999999998965,30.0,30.5,31.0,99.36666800000002,8.868864364922047,8.42854529619217,9.505338966846466
193,108.40015,3.2410002,3.2427501875,3.2440002,2.9999999999996696,30.0,30.5,31.0,99.37000233333333,8.868864364922047,8.42854529619217,9.505338966846466
194,121.90015,3.2370002,3.238250125,3.2400002,2.9999999999996696,30.0,30.5,31.0,99.37000233333333,8.868864364922047,8.42854529619217,9.505338966846466
195,131.6001,3.233,3.23512505,3.236,3.0000000000001137,30.0,30.5,31.0,99.37333533333334,8.868864364922047,8.42854529619217,9.505338966846466
196,134.1001,3.232,3.2338750875000004,3.2350001,3.00009999999995,30.0,30.5,31.0,99.37666866666667,8.868864364922047,8.42854529619217,9.505338966846466
197,132.19995,3.2300003,3.2318750875,3.233,2.9997000000001606,30.0,30.625,31.0,99.37000233333335,8.868864364922047,8.42854529619217,9.505338966846466
198,129.5,3.2310002,3.232000075,3.233,1.999800000000107,30.0,30.625,31.0,99.37000233333333,8.868864364922047,8.42854529619217,9.505338966846466
199,124.1001,3.2340002,3.235625075,3.2370002,3.0000000000001137,30.0,30.625,31.0,99.36666833333334,8.868864364922047,8.42854529619217,9.505338966846466
200,122.69995,3.2340002,3.235250075,3.236,1.999800000000107,30.0,30.625,31.0,99.36666866666668,8.868864364922047,8.42854529619217,9.505338966846466
201,107.6001,3.2380002,3.2391251750000003,3.2400002,1.9999999999997797,30.0,30.625,31.0,99.36666866666665,8.868864364922047,8.42854529619217,9.505338966846466
202,122.1001,3.2350001,3.235625075,3.2370002,2.00010000000006,30.0,30.625,31.0,99.36666866666668,8.868864364922047,8.42854529619217,9.505338966846466
203,108.90015,3.2380002,3.2396251250000003,3.2410002,3.0000000000001137,30.0,30.625,31.0,99.37000133333332,8.868864364922047,8.42854529619217,9.505338966846466
204,108.90015,3.2370002,3.2392501499999997,3.2410002,4.0000000000000036,30.0,30.625,31.0,99.37000166666667,8.868864364922047,8.42854529619217,9.505338966846466
205,102.90015,3.2400002,3.2410001250000002,3.242,1.999800000000107,30.0,30.625,31.0,99.37333366666665,8.868864364922047,8.42854529619217,9.505338966846466
206,119.6001,3.236,3.2376251500000004,3.239,2.9999999999996696,30.0,30.625,31.0,99.36999966666667,8.868864364922047,8.42854529619217,9.505338966846466
207,105.1001,3.233,3.2345001125,3.2350001,2.00010000000006,30.0,30.625,31.0,99.37333233333332,8.868864364922047,8.42854529619217,9.505338966846466
208,108.30005,3.2370002,3.2391251500000005,3.2400002,2.9999999999996696,30.0,30.5,31.0,99.36999833333334,8.868864364922047,8.42854529619217,9.505338966846466
209,117.40015,3.2380002,3.2396251500000006,3.2410002,3.0000000000001137,30.0,30.5,31.0,99.36666466666667,8.868864364922047,8.42854529619217,9.505338966846466
210,127.6001,3.232,3.2333751250000002,3.2340002,2.0001999999998965,30.0,30.5,31.0,99.35999733333333,9.375006705522537,8.920259773731232,10.023562610149384
211,122.6001,3.2310002,3.2326250499999998,3.2340002,3.0000000000001137,30.0,30.625,31.0,99.35999733333334,9.375006705522537,8.920259773731232,10.023562610149384
212,122.0,3.233,3.234375125,3.2350001,2.00010000000006,30.0,30.625,31.0,99.36333033333332,9.375006705522537,8.920259773731232,10.023562610149384
213,122.90015,3.2280002,3.229500225,3.2310002,3.0000000000001137,30.0,30.625,31.0,99.35999633333334,9.375006705522537,8.920259773731232,10.023562610149384
214,132.80005,3.229,3.2305002000000003,3.2310002,2.0001999999998965,30.0,30.625,31.0,99.363329,9.375006705522537,8.920259773731232,10.023562610149384
215,136.5,3.229,3.2305001375,3.232,3.0000000000001137,30.0,30.625,31.0,99.359996,9.375006705522537,8.920259773731232,10.023562610149384
216,133.90015,3.2270002,3.2286251125,3.2300003,3.00009999999995,30.0,30.625,31.0,99.35999566666668,9.375006705522537,8.920259773731232,10.023562610149384
217,135.69995,3.226,3.2285000874999996,3.2300003,4.000299999999957,30.0,30.625,31.0,99.35999566666666,9.375006705522537,8.920259773731232,10.023562610149384
218,134.80005,3.226,3.2276251499999997,3.229,3.0000000000001137,30.0,30.625,31.0,99.359996,9.375006705522537,8.920259773731232,10.023562610149384
219,136.40015,3.2250001,3.2271251624999997,3.2280002,3.00009999999995,30.0,30.625,31.0,99.35999599999998,9.375006705522537,8.920259773731232,10.023562610149384
220,135.80005,3.226,3.2278751249999997,3.229,3.0000000000001137,30.0,30.625,31.0,99.35666266666667,9.375006705522537,8.920259773731232,10.023562610149384
221,139.19995,3.226,3.227250125,3.2280002,2.0001999999998965,30.0,30.625,31.0,99.35666233333333,9.375006705522537,8.920259773731232,10.023562610149384
222,130.5,3.226,3.228125075,3.229,3.0000000000001137,30.0,30.75,31.0,99.34999533333334,9.375006705522537,8.920259773731232,10.023562610149384
223,134.6001,3.2250001,3.2272501874999997,3.2280002,3.00009999999995,30.0,30.75,31.0,99.34999533333333,9.375006705522537,8.920259773731232,10.023562610149384
224,132.90015,3.226,3.2275001249999997,3.229,3.0000000000001137,30.0,30.75,31.0,99.35332866666666,9.375006705522537,8.920259773731232,10.023562610149384
225,126.69995,3.2280002,3.2293752374999998,3.2300003,2.00010000000006,30.0,30.75,31.0,99.356663,9.375006705522537,8.920259773731232,10.023562610149384
226,134.90015,3.226,3.2272501,3.229,3.0000000000001137,30.0,30.75,31.0,99.35999599999998,9.375006705522537,8.920259773731232,10.023562610149384
227,132.6001,3.2250001,3.2268751375,3.2280002,3.00009999999995,30.0,30.75,31.0,99.35999633333334,9.375006705522537,8.920259773731232,10.023562610149384
228,132.1001,3.2250001,3.2266251374999997,3.2280002,3.00009999999995,30.0,30.75,31.0,99.356663,9.375006705522537,8.920259773731232,10.023562610149384
229,129.5,3.226,3.228500125,3.2300003,4.000299999999957,30.0,30.75,31.0,99.35333033333333,9.375006705522537,8.920259773731232,10.023562610149384
230,134.40015,3.226,3.2276251499999997,3.229,3.0000000000001137,30.0,30.75,31.0,99.356663,10.361482948064804,9.92487221956253,11.041921377182007
231,134.6001,3.2250001,3.2263751499999995,3.2270002,2.00010000000006,30.0,30.75,31.0,99.35666333333332,10.361482948064804,9.92487221956253,11.041921377182007
232,138.6001,3.2240002,3.2260001499999995,3.2270002,3.0000000000001137,30.0,30.75,31.0,99.35999633333333,10.361482948064804,9.92487221956253,11.041921377182007
233,133.80005,3.2250001,3.2265001374999995,3.2270002,2.00010000000006,30.0,30.75,31.0,99.35999733333333,10.361482948064804,9.92487221956253,11.041921377182007
234,135.80005,3.2240002,3.2256250749999995,3.2270002,3.0000000000001137,30.0,30.75,31.0,99.36332999999999,10.361482948064804,9.92487221956253,11.041921377182007
235,121.5,3.2270002,3.2295002125,3.2310002,4.0000000000000036,30.0,30.75,31.0,99.36333033333334,10.361482948064804,9.92487221956253,11.041921377182007
236,129.19995,3.226,3.2277501249999996,3.229,3.0000000000001137,30.0,30.75,31.0,99.36333066666666,10.361482948064804,9.92487221956253,11.041921377182007
237,132.5,3.226,3.22737515,3.2280002,2.0001999999998965,30.0,30.75,31.0,99.36999799999998,10.361482948064804,9.92487221956253,11.041921377182007
238,122.0,3.2280002,3.229500225,3.2310002,3.0000000000001137,30.0,30.75,31.0,99.369998,10.361482948064804,9.92487221956253,11.041921377182007
239,137.5,3.2280002,3.2293752374999998,3.2300003,2.00010000000006,30.0,30.625,31.0,99.369998,10.361482948064804,9.92487221956253,11.041921377182007
240,121.5,3.2270002,3.228500075,3.229,1.999800000000107,30.0,30.75,31.0,99.36999766666666,10.361482948064804,9.92487221956253,11.041921377182007
241,123.6001,3.226,3.2271251499999996,3.2280002,2.0001999999998965,30.0,30.75,31.0,99.36999866666666,10.361482948064804,9.92487221956253,11.041921377182007
242,127.19995,3.229,3.2310001,3.232,3.0000000000001137,30.0,30.75,31.0,99.37333133333333,10.361482948064804,9.92487221956253,11.041921377182007
243,119.6001,3.2280002,3.2292502125,3.2310002,3.0000000000001137,30.0,30.625,31.0,99.37666466666666,10.361482948064804,9.92487221956253,11.041921377182007
244,117.6001,3.2280002,3.22887515,3.2300003,2.00010000000006,30.0,30.625,31.0,99.37999733333332,10.361482948064804,9.92487221956253,11.041921377182007
245,133.1001,3.226,3.227750125,3.229,3.0000000000001137,30.0,30.625,31.0,99.37333066666666,10.361482948064804,9.92487221956253,11.041921377182007
246,118.40015,3.2280002,3.2292501999999996,3.2300003,2.00010000000006,30.0,30.625,31.0,99.36999733333333,10.361482948064804,9.92487221956253,11.041921377182007
247,121.40015,3.2270002,3.229000225,3.2300003,3.00009999999995,30.0,30.625,31.0,99.366664,10.361482948064804,9.92487221956253,11.041921377182007
248,125.40015,3.2270002,3.2282500749999996,3.229,1.999800000000107,30.0,30.625,31.0,99.366663,10.361482948064804,9.92487221956253,11.041921377182007
249,128.69995,3.226,3.2271251249999997,3.2280002,2.0001999999998965,30.0,30.625,31.0,99.366663,10.361482948064804,9.92487221956253,11.041921377182007
250,111.1001,3.223,3.2250000624999995,3.226,3.0000000000001137,30.0,30.625,31.0,99.36666266666666,10.001004673540592,9.583213925361633,10.609599947929382
251,124.90015,3.226,3.2272501499999997,3.2280002,2.0001999999998965,30.0,30.625,31.0,99.36332966666667,10.001004673540592,9.583213925361633,10.609599947929382
252,111.80005,3.223,3.2251250874999995,3.2270002,4.00020000000012,30.0,30.625,31.0,99.36332966666667,10.001004673540592,9.583213925361633,10.609599947929382
253,123.19995,3.2270002,3.22912515,3.2310002,4.0000000000000036,30.0,30.625,31.0,99.36332966666666,10.001004673540592,9.583213925361633,10.609599947929382
254,126.5,3.2250001,3.2266251374999997,3.2280002,3.00009999999995,30.0,30.625,31.0,99.36332966666667,10.001004673540592,9.583213925361633,10.609599947929382
255,120.90015,3.2280002,3.229125225,3.2300003,2.00010000000006,30.0,30.625,31.0,99.366664,10.001004673540592,9.583213925361633,10.609599947929382
256,115.90015,3.229,3.2301251375,3.2310002,2.0001999999998965,30.0,30.625,31.0,99.36332966666667,10.001004673540592,9.583213925361633,10.609599947929382
257,125.80005,3.2250001,3.2266251374999997,3.2280002,3.00009999999995,30.0,30.625,31.0,99.36332999999999,10.001004673540592,9.583213925361633,10.609599947929382
258,137.19995,3.2220001,3.2245001124999995,3.226,3.999900000000167,30.0,30.625,31.0,99.36332999999999,10.001004673540592,9.583213925361633,10.609599947929382
259,137.1001,3.2220001,3.2231251374999994,3.2240002,2.00010000000006,30.0,30.625,31.0,99.35999733333334,10.001004673540592,9.583213925361633,10.609599947929382
260,128.90015,3.2220001,3.2236251249999994,3.2250001,3.0000000000001137,30.0,30.625,31.0,99.36333233333335,10.001004673540592,9.583213925361633,10.609599947929382
261,135.6001,3.2220001,3.2230001124999994,3.2240002,2.00010000000006,30.0,30.625,31.0,99.36999966666666,10.001004673540592,9.583213925361633,10.609599947929382
262,133.19995,3.2210002,3.2225000499999994,3.223,1.999799999999663,30.0,30.625,31.0,99.37333266666666,10.001004673540592,9.583213925361633,10.609599947929382
263,116.0,3.2250001,3.2266251374999997,3.2280002,3.00009999999995,30.0,30.625,31.0,99.37000066666666,10.001004673540592,9.583213925361633,10.609599947929382
264,134.40015,3.2220001,3.2233751499999994,3.2240002,2.00010000000006,30.0,30.625,31.0,99.37000200000001,10.001004673540592,9.583213925361633,10.609599947929382
265,133.40015,3.2210002,3.2227500999999994,3.2240002,2.9999999999996696,30.0,30.625,31.0,99.37000233333333,10.001004673540592,9.583213925361633,10.609599947929382
266,130.19995,3.223,3.2246250999999995,3.226,3.0000000000001137,30.0,30.625,31.0,99.37666933333334,10.001004673540592,9.583213925361633,10.609599947929382
267,122.6001,3.2200003,3.2220000999999994,3.223,2.9996999999997165,30.0,30.625,31.0,99.37333633333333,10.001004673540592,9.583213925361633,10.609599947929382
268,114.40015,3.2270002,3.2282500749999996,3.229,1.999800000000107,30.0,30.625,31.0,99.37666933333334,10.001004673540592,9.583213925361633,10.609599947929382
269,120.80005,3.226,3.227250125,3.2280002,2.0001999999998965,30.0,30.625,31.0,99.37333733333335,10.001004673540592,9.583213925361633,10.609599947929382
270,136.19995,3.2200003,3.2218751124999994,3.223,2.9996999999997165,30.0,30.625,31.0,99.370003,9.793554060161114,9.339715540409088,10.449032485485077
271,133.80005,3.2210002,3.2220000999999994,3.223,1.999799999999663,30.0,30.625,31.0,99.37333733333334,9.793554060161114,9.339715540409088,10.449032485485077
272,124.0,3.2240002,3.2256250749999995,3.2270002,3.0000000000001137,30.0,30.625,31.0,99.373337,9.793554060161114,9.339715540409088,10.449032485485077
273,136.6001,3.2210002,3.2223750624999994,3.223,1.999799999999663,30.0,30.625,31.0,99.373337,9.793554060161114,9.339715540409088,10.449032485485077
274,121.6001,3.223,3.2243750874999995,3.226,3.0000000000001137,30.0,30.625,31.0,99.37667,9.793554060161114,9.339715540409088,10.449032485485077
275,136.19995,3.2220001,3.2233751499999994,3.2240002,2.00010000000006,30.0,30.625,31.0,99.37666866666667,9.793554060161114,9.339715540409088,10.449032485485077
276,128.90015,3.2200003,3.2216251374999993,3.223,2.9996999999997165,30.0,30.625,31.0,99.37333466666668,9.793554060161114,9.339715540409088,10.449032485485077
277,135.0,3.219,3.2206251874999996,3.2220001,3.00009999999995,30.0,30.625,31.0,99.36666866666668,9.793554060161114,9.339715540409088,10.449032485485077
278,133.1001,3.2200003,3.2212501749999993,3.2220001,1.999799999999663,30.0,30.625,31.0,99.37000166666667,9.793554060161114,9.339715540409088,10.449032485485077
279,133.80005,3.219,3.2203751625,3.2210002,2.0002000000003406,30.0,30.625,31.0,99.37000066666666,9.793554060161114,9.339715540409088,10.449032485485077
280,136.69995,3.2180002,3.2198751750000003,3.2210002,3.0000000000001137,30.0,30.625,31.0,99.37000166666667,9.793554060161114,9.339715540409088,10.449032485485077
281,129.40015,3.2180002,3.2195002125000003,3.2200003,2.00010000000006,30.0,30.625,31.0,99.37000066666666,9.793554060161114,9.339715540409088,10.449032485485077
282,130.69995,3.219,3.2207501749999996,3.2220001,3.00009999999995,30.0,30.625,31.0,99.37000033333334,9.793554060161114,9.339715540409088,10.449032485485077
283,134.80005,3.2180002,3.2196252000000003,3.2210002,3.0000000000001137,30.0,30.625,31.0,99.366667,9.793554060161114,9.339715540409088,10.449032485485077
284,132.80005,3.2170002,3.219375225,3.2210002,4.0000000000000036,30.0,30.625,31.0,99.366666,9.793554060161114,9.339715540409088,10.449032485485077
285,132.80005,3.2200003,3.2211251874999993,3.2220001,1.999799999999663,30.0,30.625,31.0,99.36666633333334,9.793554060161114,9.339715540409088,10.449032485485077
286,136.30005,3.2180002,3.219125225,3.2200003,2.00010000000006,30.0,30.625,31.0,99.36666633333334,9.793554060161114,9.339715540409088,10.449032485485077
287,124.5,3.2200003,3.2216251374999993,3.223,2.9996999999997165,30.0,30.625,31.0,99.36333333333333,9.793554060161114,9.339715540409088,10.449032485485077
288,135.69995,3.2180002,3.2191252249999995,3.2200003,2.00010000000006,30.0,30.625,31.0,99.36333300000001,9.793554060161114,9.339715540409088,10.449032485485077
289,127.69995,3.2170002,3.21875015,3.2200003,3.00009999999995,30.0,30.625,31.0,99.36,9.793554060161114,9.339715540409088,10.449032485485077
290,135.1001,3.2170002,3.219000225,3.2200003,3.00009999999995,30.0,30.625,31.0,99.36333433333334,9.814130142331123,9.362564980983734,10.478706657886505
291,136.40015,3.216,3.2178751,3.219,2.9999999999996696,30.0,30.625,31.0,99.36666733333335,9.814130142331123,9.362564980983734,10.478706657886505
292,133.40015,3.216,3.217750125,3.219,2.9999999999996696,30.0,30.625,31.0,99.37333333333332,9.814130142331123,9.362564980983734,10.478706657886505
293,136.6001,3.2200003,3.2207502249999997,3.2220001,1.999799999999663,30.0,30.625,31.0,99.37333333333335,9.814130142331123,9.362564980983734,10.478706657886505
294,124.90015,3.219,3.220875162499999,3.2220001,3.00009999999995,30.0,30.625,31.0,99.37000033333335,9.814130142331123,9.362564980983734,10.478706657886505
295,114.5,3.219,3.2208751624999996,3.2220001,3.00009999999995,30.0,30.625,31.0,99.36999933333335,9.814130142331123,9.362564980983734,10.478706657886505
